sentiment,Content
sadness,Looking for a special girl  im fed up of bein hurt
sadness, how sad! are you saying that I'm fat?  *tears*
sadness,@ the drs. in beverly hills...doctor's scare crap out of me
surprise,"what a total bummer, i lost followers"
sadness, ugh I'm more worried about history on wednesday  I'm freaking out about it so much!
sadness,Haha i bet a man did make heels! Im sorry you hurt though.  I hope you feel better!  ~Livelovesing~
sadness, u never sent me carrie. ur an asshole. but an asshole that i miss
surprise, boston needs one too
sadness,I can safely say I won't be a euro winner this week!!
sadness," noooooooo  i miss you sooooooo much, gaah"
sadness,I have no friends
sadness, I'M SORRY!!!!!!!!!!!!!!!! ahahah you and rachel look so much a like.
sadness,has a headaaaaaaaaaaaache
sadness," yeah, that doesn't sound very good"
sadness,crappy music on the radio
sadness," no  their playing in st.pete but its been sold out for months. im trying to go to the orlando one , i live in st.pete lol"
sadness," it's not the 10.5% so much as the A)Sugar and B)Taste ... lord that'll put ya down, and not in the fun way"
sadness, Sadly cannot listen...  *sob*
sadness,Im so bored well this is a crappy first day out of school
surprise,for the whole time 
sadness,i want to cry
sadness, left.  so sad. waiting for mom to come home. want to have papa johns for dinner.
surprise,Nana got moved. No more funny old woman stories
sadness,im soo bored...im deffo missing my music channels
sadness, Great... I'll check it when I get off work...  They block Sims at work...
sadness, my friday feels boring too. no time for fun today and not so much in the mood for it either
sadness," i have to take 1 class in fall  , its cool though.. im okay with that"
sadness, I had to work and missed it    Shannon could barely contain herself.  She had an amazingly good time
sadness,Sometimes I wish I had my hair back
sadness," Pixies - Number 13 gives me such an energy rush. They are playing a festival close to me in June, but work won't me me go"
sadness, that's depressing
sadness,"I just want this whole day to hurry up,"
surprise," --of them kinda turns me off of it all.  And then I buy more of them and dig a deeper hole, etc. ;;"
sadness, unfair  I wanna go too.
sadness, my gaming thingy. Mine finally died after 5 years. RIP.
sadness, This is not my day
sadness,Yea baby!! Im gonna miss you so much
sadness,crashing from my WI high...missing mayfield
sadness,I hate being sick.  Make me soup?
sadness,So screwed for sat 2 us
surprise,OMG - the M&amp;Ms in my pantry are calling my name. I've been ignoring them all day. It is driving me completely insane. Too many calories
sadness,The sun is not cool
sadness,is not feelin well... i feel sooooo weak....i hate bein sick in the summer
sadness,17 hours left of being a teenager.. and ill be sleepin for 8-10 of those hours.. how depressing
surprise, OMG  Poor Eppy! I hope she is ok. That is so scary and wow I can't believe no one noticed.
sadness,so wanted to go to the Basshunter concert tonight.  so so so wanted to.
sadness,i miss my boo
sadness,"after bragging about kitten cuteness, my cat never came home  i wanna throw up"
sadness,I really wanted that job
sadness,UGG WANT TO GO TO KAYLEN HOUSE BUT I CANT FINNA BE BORED THIS WEEKEND!!! UUURGG WANNA SPEND DA NITE  AND GO SEE UP AND GO SHOPPING
sadness, awww i wish i could but i have no talking minutes
sadness,It's a sad day for beer drinking movie goers. The Speakeasy theaters are no more
anger,"Wow, I'm really bored... and pissed I left my library card when I had to take the Booky Wook back..."
sadness,Not in a good mood.  My mama's away with my sis so can't talk to either of them and my boy can't see me this weekend as planned.
sadness,man i fucked up that test  playing cod now . 31 days till the summer !
sadness,Is stuck in some long ass traffic on the motorway...I'm not gonna get home until after 10pm  I'm so tired...
sadness,"its a beautiful night, im stuck inside feelin ill instead of being a crazzzzzzzy ass party!"
sadness, awww i missed it  twitpic?
sadness,I am watching &quot;28 Weeks Later.&quot; Not as good at Days.
sadness, I can't die  I have a lunch date with rocio coming up plus some new shoes UGH!
sadness,NOT a good day. Sigh
surprise, i know!! No money for pedicures!!
sadness,My tummy hurts...
sadness,missin the #ia2009 guys really
sadness," and Im just going into work... if we were married, we wud never see each other"
sadness,"Gah, I'm jittery and upset for absolutely NO reason..."
sadness,Rest in peace marshall
sadness, I forgot to put something  on that is very essential to my day.
sadness,Writing in yearbooks make me wanna cry
sadness,Heeder's again and on Monday as well... absolutely no plans for the weekend
sadness, darn  i will think of you on our journey so it's like you are really there
sadness, Oh no!  I'm so sorry!    I hope you're back on the bike soon.
sadness,"is locked out for the house! shit, thank god there's internet..."
sadness, and why can't toy story come out this june
sadness, damn sorry to hear that tina...
sadness,"Assfuck, &quot;I'm sorry&quot; roll. Okay I gave in.  I'm such a sucker.  http://twitpic.com/677xt"
sadness,#thingsmummysaid  You are the result of a broken condom.
sadness, oh lucky u!! i need to send mines away to get fixed
sadness,My phone is so stubborn!! You'd think it had my genes or something!!
sadness," I'm giving my sis a show at my crib Sunday, she's an incredible jewelry designer, but you'll be gone"
sadness,just watched UP in 3d - that movie is so beautiful but so sad at the same time
sadness,"Also, WHERE IS MY TOY STORY 3 TEASER CARMIKE 14? YOU SAID THERE WOULD BE TOY STORY 3!  Movie theater fail"
sadness,Porter is making be a sad panda
sadness,whopee TGIF   that was more fun when i had a job
surprise, they all stopped doing drugs!
sadness,i'm at work starving
sadness, aaaaaaaahhhhhhhh I hate the Internet  When will people learn &quot;native widgets are always best&quot;
sadness,Man it's two o clock 2 more hrs till I have to be at work
sadness, is a no show for lunch. Eating solo at noodles
sadness, DEMI YOU WERE SO PRETTY WITH YOU'RE BANGS AND EVERYTHING .YOU LOOK TOO GROWN UP IN THIS PICTURE  i liked your bangs.
surprise, in bucher's class?! i cried too!
sadness,"Hi, is anybody else having problems with the Karma site? It's not working."
sadness,"I wish I was out of school...But sadly, I still have like another month left."
sadness, cool. I'm tempted too see it again  I feel sorry for JB though because there were hardly any people
sadness,  that sucks
sadness,happy and sad  may her soul rest in peace
sadness,I think that mowing the lawn should not be allowed to be done by teenagers. It sucks! Well off to mow.
sadness, Consider yourself lucky.  It hasn't rained here in ages.   It's depressing.
sadness,I think shopping solves the world's problems. If only I didn't have to leave Atlanta tomorrow
sadness,Had to spend lunch murderin hits
sadness, very familiar.....sorry you're feeling that way
sadness,  I wish I could go. See ya at Warped for sure tho!
sadness,feeling really dizzy  not soo good
sadness,From Portugal to Derbyshire. At least sun is shining but lawn looks like Percy Thrower is Gardner-in-Residence! Weekend jobs =
sadness,the japanese exchange student is the cutest thing i've ever seen. seriously HAHA i want to put her in my pocket&amp;keep her D:
sadness,
sadness,"Rain finally arriving, drat. Guess this means we'll have to picnic in the living room instead of at WolfTrap tonite."
sadness, ii DON'T HAVE ANY EiTHER
surprise, well kris is making me a sick panda
sadness,  lure her in with a foot massage!
sadness,  why not now you made me sad I thought you'd be jumping for joy
sadness,Getting my hair done...missing him
surprise, nooooo  who is it? I'm gonna beat them up! Unless it's someone important.. *thinks of new name*
sadness,O dios acaban de tocar The Pains Of Being Pure At Heart en el primavera sound  life is not fair
surprise, awww  omg garbo fake playing during one of the songs!!! haha
sadness,someone doesn't feel good...
sadness," Aaron and I are playing a gig at the Life Aquatic party outside of Austin, so I think we'll have to mis the TT Bday party, sadly"
sadness,Aaahhhh poor Chops the pig !!!
surprise, yeah...she passed last week.  so sad!
sadness, I want to go with you !  But I'm tierd....
sadness, Your not alone im gutted i missed the convention too!
sadness,Stupid freshmen ruined theatre class.. Now we don't get to play warm-up games for the rest of the school year
sadness,  lo siento but I dint have enough room =/
sadness,"Work, work. Me not that kind o' orc."
sadness, im having a bad day
surprise,  ....I hugged my hater 2day. Then told her its #nobitchassnessfriday!!! I'm now in trouble for cursing my mgr.
sadness,  damn was about to call
surprise,meeting just in time that iï¿½m trying to win something  prize's friday!
sadness,"I got a text from this guy who I don't like, and who has the same name as the guy I do! How disapointing!"
sadness,"As of tomorrow, both roomies will be gone"
surprise," crap, i dont have 2 work saturday, &amp; i was suppose 2 hang out with my friend &amp; watch it. we can still hang out but no JONAS ="
sadness,"Just changed my car tires, cost me a bomb."
surprise, hot weather for the lose. And I have to clean too!  Cleaning in the heat sucks balls.
surprise,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.
